Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
Q8SWN8	reviewed	ACT_ENCCU	Actin (EC 3.6.4.-)	ECU01_0460	Encephalitozoon cuniculi (strain GB-M1) (Microsporidian parasite)	375	
Q9UVZ8	reviewed	ACT_CANDC	Actin (EC 3.6.4.-)	ACT1 CD36_12690	Candida dubliniensis (strain CD36 / ATCC MYA-646 / CBS 7987 / NCPF 3949 / NRRL Y-17841) (Yeast)	376	ACT1
A5DQP9	reviewed	ACT_PICGU	Actin (EC 3.6.4.-)	ACT1 PGUG_05600	Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324) (Yeast) (Candida guilliermondii)	360	ACT1
O00937	reviewed	ACT_STECV	Actin (EC 3.6.4.-)		Sterkiella cavicola (Ciliate) (Histriculus cavicola)	375	
P50138	reviewed	ACT_PUCGR	Actin (EC 3.6.4.-)		Puccinia graminis (Black stem rust fungus)	375	
Q6TCF2	reviewed	ACT_GAEAV	Actin (EC 3.6.4.-)	ACT	Gaeumannomyces avenae (Oat take-all root rot fungus) (Gaeumannomyces graminis var. avenae)	375	ACT
Q92192	reviewed	ACT_CALFI	Actin (EC 3.6.4.-)		Calanus finmarchicus (Calanus tonsus)	278	
Q92193	reviewed	ACT_CRAVI	Actin (EC 3.6.4.-)		Crassostrea virginica (Eastern oyster)	266	
Q5E997	reviewed	CAZA2_BOVIN	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Bos taurus (Bovine)	286	CAPZA2
Q4P2E8	reviewed	ARP4_USTMA	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 UMAG_05715	Ustilago maydis (strain 521 / FGSC 9021) (Corn smut fungus)	534	ARP4
Q4WHA3	reviewed	ARP4_ASPFU	Actin-related protein 4 (Actin-like protein arp4) (Actin-like protein 4)	arp4 AFUA_2G06110	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	466	arp4
Q6BXN0	reviewed	ARP4_DEBHA	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 DEHA2B01694g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	492	ARP4
P30172	reviewed	ACT12_SOLTU	Actin-100 (EC 3.6.4.-)	AC100	Solanum tuberosum (Potato)	357	AC100
P30173	reviewed	ACT13_SOLTU	Actin-101 (EC 3.6.4.-)	AC101	Solanum tuberosum (Potato)	377	AC101
P46258	reviewed	ACT3_PEA	Actin-3 (EC 3.6.4.-)		Pisum sativum (Garden pea) (Lathyrus oleraceus)	377	
P53471	reviewed	ACT2_SCHMA	Actin-2 (EC 3.6.4.-)		Schistosoma mansoni (Blood fluke)	376	
P93376	reviewed	ACT6_TOBAC	Actin-103 (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	336	
P93584	reviewed	ACT9_SOLTU	Actin-82 (EC 3.6.4.-)		Solanum tuberosum (Potato)	336	
Q9Y701	reviewed	ACT1_SUIBO	Actin-1 (EC 3.6.4.-)	ACT1	Suillus bovinus (Jersey cow bolete) (Boletus bovinus)	375	ACT1
Q5AW89	reviewed	ARP4_EMENI	Actin-related protein 4 (Actin-like protein arp4) (Actin-like protein 4)	arp4 AN7441	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	472	arp4
Q6C061	reviewed	ARP4_YARLI	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 YALI0F27533g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	432	ARP4
Q4IPI4	reviewed	ARP4_GIBZE	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 FGRRES_00874 FGSG_00874	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	471	ARP4
Q6CSB9	reviewed	ARP4_KLULA	Actin-related protein 4 (Actin-like protein ARP4) (Actin-like protein 4)	ARP4 KLLA0D02288g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	520	ARP4
P53458	reviewed	ACT5_DIBDE	Actin-5 (EC 3.6.4.-)	ACT5	Dibothriocephalus dendriticus (Tapeworm) (Diphyllobothrium dendriticum)	371	ACT5
P92176	reviewed	ACT2_LUMTE	Actin-2 (EC 3.6.4.-)	ACT2	Lumbricus terrestris (Common earthworm)	376	ACT2
P93373	reviewed	ACT3_TOBAC	Actin-54 (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	339	
P93374	reviewed	ACT2_TOBAC	Actin-53 (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	336	
P93585	reviewed	ACT4_SOLTU	Actin-65 (EC 3.6.4.-)		Solanum tuberosum (Potato)	337	
Q96482	reviewed	ACT1_SOLLC	Actin-41 (EC 3.6.4.-)		Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	336	
Q9URS0	reviewed	ACTG_PENCH	Actin, gamma (EC 3.6.4.-)	ACT	Penicillium chrysogenum (Penicillium notatum)	375	ACT
P42023	reviewed	ACTZ_PNECA	Actin-2 (Actin II) (Centractin-like protein)		Pneumocystis carinii	385	
O15998	reviewed	ACTM_CIOSA	Actin, muscle (EC 3.6.4.-)		Ciona savignyi (Pacific transparent sea squirt)	378	
P02580	reviewed	ACT3_SOYBN	Actin-3 (EC 3.6.4.-)	SAC3	Glycine max (Soybean) (Glycine hispida)	376	SAC3
P30164	reviewed	ACT1_PEA	Actin-1 (EC 3.6.4.-)		Pisum sativum (Garden pea) (Lathyrus oleraceus)	376	
P30168	reviewed	ACT6_SOLTU	Actin-71 (EC 3.6.4.-)	AC71	Solanum tuberosum (Potato)	377	AC71
P30169	reviewed	ACT7_SOLTU	Actin-75 (EC 3.6.4.-)	AC75	Solanum tuberosum (Potato)	377	AC75
P53457	reviewed	ACT3_DIBDE	Actin-3 (EC 3.6.4.-)	ACT3	Dibothriocephalus dendriticus (Tapeworm) (Diphyllobothrium dendriticum)	377	ACT3
P53470	reviewed	ACT1_SCHMA	Actin-1 (EC 3.6.4.-)		Schistosoma mansoni (Blood fluke)	376	
P81228	reviewed	ACT5_SOLTU	Actin-66 (EC 3.6.4.-)		Solanum tuberosum (Potato)	336	
P93375	reviewed	ACT7_TOBAC	Actin-104 (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	336	
P93586	reviewed	ACT2_SOLTU	Actin-46 (EC 3.6.4.-)		Solanum tuberosum (Potato)	336	
Q03342	reviewed	ACT3_ECHGR	Actin-3 (EC 3.6.4.-)	ACTIII	Echinococcus granulosus (Hydatid tapeworm)	309	ACTIII
Q96483	reviewed	ACT2_SOLLC	Actin-51 (EC 3.6.4.-)		Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	336	
Q9NJV4	reviewed	ACT1_NAEPR	Actin-1 (EC 3.6.4.-)	ACT1	Naegleria pringsheimi (Amoeba)	374	ACT1
P10982	reviewed	ACT1_ABSGL	Actin-1 (EC 3.6.4.-)	ACT1	Absidia glauca (Pin mould)	140	ACT1
P15986	reviewed	ACT6_SOYBN	Actin-6	SAC6	Glycine max (Soybean) (Glycine hispida)	17	SAC6
P20360	reviewed	ACT_EUPCR	Actin, cytoplasmic (EC 3.6.4.-)		Euplotes crassus	379	
P30165	reviewed	ACT2_PEA	Actin-2 (EC 3.6.4.-)		Pisum sativum (Garden pea) (Lathyrus oleraceus)	376	
P30167	reviewed	ACT3_SOLTU	Actin-58 (EC 3.6.4.-)	AC58	Solanum tuberosum (Potato)	377	AC58
P30170	reviewed	ACT10_SOLTU	Actin-85C (EC 3.6.4.-)	AC85C	Solanum tuberosum (Potato)	195	AC85C
P41113	reviewed	ACT3_PODCA	Actin-3 (EC 3.6.4.-)	ACT3	Podocoryna carnea (Hydrozoan)	376	ACT3
P53456	reviewed	ACT2_DIBDE	Actin-2 (EC 3.6.4.-)	ACT2	Dibothriocephalus dendriticus (Tapeworm) (Diphyllobothrium dendriticum)	376	ACT2
P81229	reviewed	ACT8_SOLTU	Actin-79 (EC 3.6.4.-)		Solanum tuberosum (Potato)	336	
P93587	reviewed	ACT1_SOLTU	Actin-42 (EC 3.6.4.-)		Solanum tuberosum (Potato)	332	
Q96484	reviewed	ACT3_SOLLC	Actin-52 (EC 3.6.4.-)		Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	336	
Q9UVW9	reviewed	ACTG_HAPCH	Actin, gamma (EC 3.6.4.-)	ACT	Hapsidospora chrysogena (Acremonium chrysogenum)	375	ACT
Q9Y707	reviewed	ACT2_SUIBO	Actin-2 (EC 3.6.4.-)	ACT2	Suillus bovinus (Jersey cow bolete) (Boletus bovinus)	375	ACT2
P15987	reviewed	ACT7_SOYBN	Actin-7	SAC7	Glycine max (Soybean) (Glycine hispida)	13	SAC7
P26197	reviewed	ACT2_ABSGL	Actin-2 (EC 3.6.4.-)	ACT2	Absidia glauca (Pin mould)	377	ACT2
P35432	reviewed	ACT1_ECHGR	Actin-1 (EC 3.6.4.-)	ACTI	Echinococcus granulosus (Hydatid tapeworm)	375	ACTI
P53459	reviewed	ACT6_DIBDE	Actin-6 (EC 3.6.4.-)	ACT6	Dibothriocephalus dendriticus (Tapeworm) (Diphyllobothrium dendriticum)	373	ACT6
P85911	reviewed	ACT1_PSEMZ	Actin-1 (EC 3.6.4.-)		Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	45	
P93371	reviewed	ACT5_TOBAC	Actin-93 (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	336	
P93372	reviewed	ACT4_TOBAC	Actin-66 (EC 3.6.4.-)		Nicotiana tabacum (Common tobacco)	336	
Q03341	reviewed	ACT2_ECHGR	Actin-2 (EC 3.6.4.-)	ACTII	Echinococcus granulosus (Hydatid tapeworm)	376	ACTII
Q93132	reviewed	ACTM_BRAFL	Actin, muscle (EC 3.6.4.-)		Branchiostoma floridae (Florida lancelet) (Amphioxus)	378	
Q96481	reviewed	ACT4_SOLLC	Actin-105 (EC 3.6.4.-)		Solanum lycopersicum (Tomato) (Lycopersicon esculentum)	336	
Q61JZ2	reviewed	ARP2_CAEBR	Actin-related protein 2 (Actin-like protein 2)	arx-2 CBG09586	Caenorhabditis briggsae	393	arx-2
P53490	reviewed	ARP3_ACACA	Actin-related protein 3 (Actin-like protein 3)	ARP3	Acanthamoeba castellanii (Amoeba)	427	ARP3
P53487	reviewed	ARP2_ACACA	Actin-related protein 2 (Actin-like protein 2)	arp2	Acanthamoeba castellanii (Amoeba)	388	arp2
Q7SHR0	reviewed	ARP4_NEUCR	Actin-related protein 4 (Actin-like protein 4)	arp-4 NCU02555	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	469	arp-4
Q95JK8	reviewed	ACL7B_MACFA	Actin-like protein 7B (Actin-like-7-beta)	ACTL7B QtsA-16118	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	415	ACTL7B
Q25381	reviewed	ACTM_LYTPI	Actin, muscle (EC 3.6.4.-) (LPM)		Lytechinus pictus (Painted sea urchin)	172	
P38479	reviewed	ABP1_KAZEX	Actin-binding protein	ABP1	Kazachstania exigua (Yeast) (Saccharomyces exiguus)	617	ABP1
Q9HKL4	reviewed	ACTH_THEAC	Archaeal actin homolog	Ta0583	Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165)	326	
P91167	reviewed	ARPC5_CAEEL	Probable actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC)	C46H11.3	Caenorhabditis elegans	146	
A2YUL5	reviewed	ARP2_ORYSI	Actin-related protein 2	ARP2 OsI_028008	Oryza sativa subsp. indica (Rice)	389	ARP2
P30174	reviewed	ADF_BRANA	Actin-depolymerizing factor (ADF)		Brassica napus (Rape)	126	
Q6BML9	reviewed	ARP6_DEBHA	Actin-like protein ARP6	ARP6 DEHA2F04268g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	409	ARP6
A2XMK6	reviewed	ARP7_ORYSI	Actin-related protein 7	ARP7 OsI_13767	Oryza sativa subsp. indica (Rice)	360	ARP7
P0CM05	reviewed	ARP6_CRYNB	Actin-like protein ARP6	ARP6 CNBJ2630	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	490	ARP6
Q5AXH1	reviewed	ARP6_EMENI	Actin-like protein arp6	arp6 AN7009	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	479	arp6
A2WKK5	reviewed	ARP5_ORYSI	Actin-related protein 5	ARP5 OsI_000348	Oryza sativa subsp. indica (Rice)	575	ARP5
C0HM50	reviewed	ACT_CROSI	Actin homolog (EC 3.6.4.-) (Peptide 3)		Crocodylus siamensis (Siamese crocodile)	18	
O60054	reviewed	ARP10_SCHPO	Actin-like protein arp10	arp10 SPBC56F2.03	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	380	arp10
P10994	reviewed	ACTS_PLEWA	Actin, alpha skeletal muscle		Pleurodeles waltl (Iberian ribbed newt)	125	
Q17GZ9	reviewed	ARP5_AEDAE	Actin-related protein 5	Arp5 AAEL002822	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	655	Arp5
Q4W9M3	reviewed	ARP6_ASPFU	Actin-like protein arp6	arp6 AFUA_4G04420	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	468	arp6
Q6FKE7	reviewed	ARP6_CANGA	Actin-like protein ARP6	ARP6 CAGL0L12166g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	421	ARP6
Q8SAG3	reviewed	ADF_VITVI	Actin-depolymerizing factor (ADF)		Vitis vinifera (Grape)	143	
A2WNB0	reviewed	ARP6_ORYSI	Actin-related protein 6	ARP6 OsI_001303	Oryza sativa subsp. indica (Rice)	429	ARP6
A2X6S3	reviewed	ARP3_ORYSI	Actin-related protein 3	ARP3 OsI_07915	Oryza sativa subsp. indica (Rice)	428	ARP3
P30175	reviewed	ADF_LILLO	Actin-depolymerizing factor (ADF)		Lilium longiflorum (Trumpet lily)	139	
P38673	reviewed	ACTZ_NEUCR	Actin-like protein (Centractin)	ro-4 2E4.190 NCU04247	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	380	ro-4
Q25472	reviewed	ACT2_MOLOC	Actin, muscle-type (EC 3.6.4.-) (A2)		Molgula oculata (Sea squirt)	378	
Q4R821	reviewed	ACTT1_MACFA	Actin-related protein T1	ACTRT1 QtsA-13725	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	375	ACTRT1
Q5ZJA4	reviewed	ARP5_CHICK	Actin-related protein 5	ACTR5 RCJMB04_19k24	Gallus gallus (Chicken)	611	ACTR5
A2YR10	reviewed	ARP4_ORYSI	Actin-related protein 4	ARP4 OsI_27738	Oryza sativa subsp. indica (Rice)	443	ARP4
P0CM04	reviewed	ARP6_CRYNJ	Actin-like protein ARP6	ARP6 CNJ00880	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) (Filobasidiella neoformans)	490	ARP6
Q0IEG8	reviewed	ARP8_AEDAE	Actin-related protein 8	Arp8 AAEL010762	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	562	Arp8
Q293V2	reviewed	ARP5_DROPS	Actin-related protein 5	Arp5 GA20705	Drosophila pseudoobscura pseudoobscura (Fruit fly)	651	Arp5
Q29G73	reviewed	ARP8_DROPS	Actin-related protein 8	Arp8 GA20628	Drosophila pseudoobscura pseudoobscura (Fruit fly)	608	Arp8
Q5AP59	reviewed	ARP6_CANAL	Actin-like protein ARP6	ARP6 CAALFM_C110330CA CaO19.12369 CaO19.4904	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	446	ARP6
Q6C982	reviewed	ARP6_YARLI	Actin-like protein ARP6	ARP6 YALI0D13178g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	387	ARP6
Q6CJF4	reviewed	ARP6_KLULA	Actin-like protein ARP6	ARP6 KLLA0F19063g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	415	ARP6
Q74ZV8	reviewed	ARP6_EREGS	Actin-like protein ARP6	ARP6 AGR091W	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	410	ARP6
Q7S6X6	reviewed	ARP6_NEUCR	Actin-related protein 6	arp-6 NCU05587	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	446	arp-6
A0A1L8EV45	reviewed	ARP3B_XENLA	Actin-related protein 3-B	actr3-b XELAEV_18044311mg	Xenopus laevis (African clawed frog)	418	actr3-b
Q6CQ22	reviewed	COFI_KLULA	Cofilin (Actin-depolymerizing factor 1)	COF1 KLLA0E00396g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	143	COF1
P0CM07	reviewed	COFI_CRYNB	Cofilin (Actin-depolymerizing factor 1)	COF1 CNBC1190	Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) (Filobasidiella neoformans)	138	COF1
Q6BWX4	reviewed	COFI_DEBHA	Cofilin (Actin-depolymerizing factor 1)	COF1 DEHA2B07722g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	143	COF1
Q9HF97	reviewed	COFI_ZYGRO	Cofilin (Actin-depolymerizing factor 1)	cof1	Zygosaccharomyces rouxii (Candida mogii)	143	cof1
D0LWX4	reviewed	BARP_HALO1	Bacterial actin-related protein (BARP)	barP Hoch_1671	Haliangium ochraceum (strain DSM 14365 / JCM 11303 / SMP-2)	377	barP
P17126	reviewed	ACT_HYDVU	Actin, non-muscle 6.2 (EC 3.6.4.-)		Hydra vulgaris (Hydra) (Hydra attenuata)	376	
P53467	reviewed	ACTM_MOLOC	Actin, larval muscle-type (EC 3.6.4.-) (A1)		Molgula oculata (Sea squirt)	378	
Q96VU9	reviewed	COFI_OGAPD	Cofilin (Actin-depolymerizing factor 1)	COF1 HPODL_02643	Ogataea parapolymorpha (strain ATCC 26012 / BCRC 20466 / JCM 22074 / NRRL Y-7560 / DL-1) (Yeast) (Hansenula polymorpha)	143	COF1
P25229	reviewed	CAZA1_XENLA	F-actin-capping protein subunit alpha-1 (Actin-binding protein chain A) (ABP-A)	capza1 capza	Xenopus laevis (African clawed frog)	256	capza1
P81085	reviewed	ACT_PINPS	Actin (Water stress-responsive protein 5)		Pinus pinaster (Maritime pine)	15	
Q6C6Y4	reviewed	CAPZA_YARLI	F-actin-capping protein subunit alpha	CAP1 YALI0E05291g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	262	CAP1
O74232	reviewed	CAPZA_KLULA	F-actin-capping protein subunit alpha	CAP1 KLLA0B13453g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	262	CAP1
Q4I2D7	reviewed	CAPZA_GIBZE	F-actin-capping protein subunit alpha	CAP1 FGRAMPH1_01T10407 FGRRES_08621_M FGSG_08621	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	273	CAP1
Q6BNP4	reviewed	CAPZA_DEBHA	F-actin-capping protein subunit alpha	CAP1 DEHA2E20020g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	266	CAP1
Q6BXG6	reviewed	CAPZB_DEBHA	F-actin-capping protein subunit beta	CAP2 DEHA2B03190g	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968) (Yeast) (Torulaspora hansenii)	297	CAP2
Q75DS4	reviewed	CAPZA_EREGS	F-actin-capping protein subunit alpha	CAP1 ABR007C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	261	CAP1
A0A6B9KZ40	reviewed	GELS1_PLARH	Actin depolymerising venom protein gelsolin 1		Platymeris rhadamanthus (Red spot assassin bug)	377	
O84462	reviewed	TARP_CHLTR	Translocated actin-recruiting phosphoprotein (Tarp protein)	tarP CT_456	Chlamydia trachomatis (strain D/UW-3/Cx)	1005	tarP
Q5BBF4	reviewed	CAPZA_EMENI	F-actin-capping protein subunit alpha	cap1 AN2126	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) (Aspergillus nidulans)	273	cap1
P9WF01	reviewed	CAPZA_CHATD	F-actin-capping protein subunit alpha	CTHT_0041430 CTHT_0041430-2	Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) (Thermochaetoides thermophila)	274	
Q5A893	reviewed	CAPZA_CANAL	F-actin-capping protein subunit alpha	CAP01 CAALFM_CR01180WA CaO19.10745 CaO19.3235	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	280	CAP01
Q6CPK5	reviewed	CAPZB_KLULA	F-actin-capping protein subunit beta	CAP2 KLLA0E04114g	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) (Yeast) (Candida sphaerica)	279	CAP2
P14885	reviewed	GELS_XENLA	Gelsolin (Actin-depolymerizing factor) (ADF) (Brevin)	gsn	Xenopus laevis (African clawed frog)	417	gsn
P81424	reviewed	FA71_TETPY	71 kDa F-actin-binding protein		Tetrahymena pyriformis	21	
Q2UHU9	reviewed	CAPZA_ASPOR	F-actin-capping protein subunit alpha	cap1 AO090023000303	Aspergillus oryzae (strain ATCC 42149 / RIB 40) (Yellow koji mold)	273	cap1
Q4INI2	reviewed	CAPZB_GIBZE	F-actin-capping protein subunit beta	CAP2 FGRRES_01226 FGSG_01226	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	282	CAP2
Q4WMF7	reviewed	CAPZA_ASPFU	F-actin-capping protein subunit alpha	cap1 AFUA_6G10060	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293) (Neosartorya fumigata)	276	cap1
Q6FN48	reviewed	CAPZA_CANGA	F-actin-capping protein subunit alpha	CAP1 CAGL0K02783g	Candida glabrata (strain ATCC 2001 / BCRC 20586 / JCM 3761 / NBRC 0622 / NRRL Y-65 / CBS 138) (Yeast) (Nakaseomyces glabratus)	262	CAP1
Q8ID92	reviewed	CADF2_PLAF7	Cofilin/actin-depolymerizing factor homolog 2	PF13_0326	Plasmodium falciparum (isolate 3D7)	143	
Q9FVI1	reviewed	ADF2_PETHY	Actin-depolymerizing factor 2 (ADF-2)	ADF2	Petunia hybrida (Petunia)	143	ADF2
Q9FVI2	reviewed	ADF1_PETHY	Actin-depolymerizing factor 1 (ADF-1)	ADF1	Petunia hybrida (Petunia)	139	ADF1
P86293	reviewed	CADF2_PLAFX	Cofilin/actin-depolymerizing factor homolog 2 (PfADF2)		Plasmodium falciparum (isolate HB3)	143	
A8WAT2	reviewed	ARP8_ORYSI	Actin-related protein 8 (F-box protein ARP8)	ARP8 OsI_017201	Oryza sativa subsp. indica (Rice)	484	ARP8
Q43694	reviewed	ADF2_MAIZE	Actin-depolymerizing factor 2 (ADF-2) (ZmADF2) (ZmABP2)	ADF2 ABP2	Zea mays (Maize)	139	ADF2
P46251	reviewed	ADF1_MAIZE	Actin-depolymerizing factor 1 (ADF-1) (ZmADF1) (ZmABP1)	ADF1 ABP1	Zea mays (Maize)	139	ADF1
A0A1L8EXB5	reviewed	AR1AB_XENLA	Actin-related protein 2/3 complex subunit 1A-B	arpc1a-b XELAEV_18045070mg	Xenopus laevis (African clawed frog)	370	arpc1a-b
Q6GNU1	reviewed	AR1BB_XENLA	Actin-related protein 2/3 complex subunit 1B-B	arpc1b-b XELAEV_18047442mg	Xenopus laevis (African clawed frog)	369	arpc1b-b
Q7T0U5	reviewed	ARC3B_XENLA	Actin-related protein 2/3 complex subunit 3-B	arpc3-b XELAEV_18007840mg	Xenopus laevis (African clawed frog)	178	arpc3-b
Q00PJ7	reviewed	CAZA2_ATEAB	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Atelerix albiventris (Middle-African hedgehog) (Four-toed hedgehog)	286	CAPZA2
Q09YJ9	reviewed	CAZA2_MUNMU	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Muntiacus muntjak (Barking deer) (Indian muntjac)	286	CAPZA2
Q1RI78	reviewed	RICKA_RICBR	Arp2/3 complex-activating protein rickA (Actin polymerization protein rickA)	rickA RBE_0855	Rickettsia bellii (strain RML369-C)	518	rickA
Q2QL88	reviewed	CAZA2_MICMU	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Microcebus murinus (Gray mouse lemur) (Lemur murinus)	286	CAPZA2
Q4R5G1	reviewed	CAZA2_MACFA	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2 QnpA-12590	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	286	CAPZA2
Q9AKP3	reviewed	RICKA_RICMO	Arp2/3 complex-activating protein rickA (Actin polymerization protein rickA)	rickA	Rickettsia montanensis	602	rickA
A0M8V0	reviewed	CAZA2_CANLF	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Canis lupus familiaris (Dog) (Canis familiaris)	286	CAPZA2
A4D7Q3	reviewed	CAZA2_ARTJA	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Artibeus jamaicensis (Jamaican fruit-eating bat)	286	CAPZA2
O93277	reviewed	WDR1_CHICK	WD repeat-containing protein 1 (Actin-interacting protein 1) (AIP1)	WDR1	Gallus gallus (Chicken)	609	WDR1
Q2IBB9	reviewed	CAZA2_RHIFE	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Rhinolophus ferrumequinum (Greater horseshoe bat)	286	CAPZA2
Q4R7M8	reviewed	CAZA3_MACFA	F-actin-capping protein subunit alpha-3 (CapZ alpha-3)	CAPZA3 QtsA-14785	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	299	CAPZA3
A1X151	reviewed	CAZA2_ECHTE	F-actin-capping protein subunit alpha-2 (CapZ alpha-2)	CAPZA2	Echinops telfairi (Lesser hedgehog tenrec)	286	CAPZA2
