Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
P67216	reviewed	RIMP_NEIMA	Ribosome maturation factor RimP	rimP NMA1895	Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491)	149	rimP
P67221	reviewed	RIMP_STAAN	Ribosome maturation factor RimP	rimP SA1108	Staphylococcus aureus (strain N315)	155	rimP
P72687	reviewed	RIMP_SYNY3	Ribosome maturation factor RimP	rimP slr0742	Synechocystis sp. (strain PCC 6803 / Kazusa)	151	rimP
P75088	reviewed	YCHF_MYCPN	Ribosome-binding ATPase YchF	ychF MPN_026 B01_orf362 MP128	Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) (Mycoplasmoides pneumoniae)	362	ychF
P95578	reviewed	RIMP_PSEU2	Ribosome maturation factor RimP	rimP Psyr_4182	Pseudomonas syringae pv. syringae (strain B728a)	158	rimP
P9WH19	reviewed	RIMM_MYCTU	Ribosome maturation factor RimM	rimM Rv2907c MTCY274.38c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	176	rimM
Q01W29	reviewed	RBFA_SOLUE	Ribosome-binding factor A	rbfA Acid_5183	Solibacter usitatus (strain Ellin6076)	123	rbfA
Q024L7	reviewed	RIMM_SOLUE	Ribosome maturation factor RimM	rimM Acid_2570	Solibacter usitatus (strain Ellin6076)	176	rimM
Q030K1	reviewed	RBFA_LACLS	Ribosome-binding factor A	rbfA LACR_0818	Lactococcus lactis subsp. cremoris (strain SK11)	119	rbfA
Q03M87	reviewed	RBFA_STRTD	Ribosome-binding factor A	rbfA STER_0384	Streptococcus thermophilus (strain ATCC BAA-491 / LMD-9)	117	rbfA
Q04LW4	reviewed	RIMP_STRP2	Ribosome maturation factor RimP	rimP SPD_0478	Streptococcus pneumoniae serotype 2 (strain D39 / NCTC 7466)	159	rimP
Q04SW3	reviewed	RIMM_LEPBJ	Ribosome maturation factor RimM	rimM LBJ_1434	Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197)	176	rimM
Q04U33	reviewed	RIMP_LEPBJ	Ribosome maturation factor RimP	rimP LBJ_0944	Leptospira borgpetersenii serovar Hardjo-bovis (strain JB197)	162	rimP
Q07V75	reviewed	RIMP_RHOP5	Ribosome maturation factor RimP	rimP RPE_0199	Rhodopseudomonas palustris (strain BisA53)	272	rimP
Q07Z06	reviewed	RIMM_SHEFN	Ribosome maturation factor RimM	rimM Sfri_2919	Shewanella frigidimarina (strain NCIMB 400)	176	rimM
Q0AK66	reviewed	RBFA_MARMM	Ribosome-binding factor A	rbfA Mmar10_3046	Maricaulis maris (strain MCS10)	141	rbfA
Q0C5Z4	reviewed	RBFA_HYPNA	Ribosome-binding factor A	rbfA HNE_0115	Hyphomonas neptunium (strain ATCC 15444)	135	rbfA
Q0HLG0	reviewed	RBFA_SHESM	Ribosome-binding factor A	rbfA Shewmr4_1027	Shewanella sp. (strain MR-4)	146	rbfA
Q0HXR7	reviewed	RIMP_SHESR	Ribosome maturation factor RimP	rimP Shewmr7_1089	Shewanella sp. (strain MR-7)	151	rimP
Q0I3P4	reviewed	RBFA_HISS1	Ribosome-binding factor A	rbfA HS_0822	Histophilus somni (strain 129Pt) (Haemophilus somnus)	126	rbfA
Q0SMF7	reviewed	RIMM_BORAP	Ribosome maturation factor RimM	rimM BAPKO_0741 BafPKo_0722	Borreliella afzelii (strain PKo) (Borrelia afzelii)	166	rimM
Q0T0B1	reviewed	RIMP_SHIF8	Ribosome maturation factor RimP	rimP SFV_3200	Shigella flexneri serotype 5b (strain 8401)	150	rimP
Q0VSS3	reviewed	RIMP_ALCBS	Ribosome maturation factor RimP	rimP ABO_0327	Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2)	151	rimP
Q11P01	reviewed	RBFA_CYTH3	Ribosome-binding factor A	rbfA CHU_3629	Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC 15051 / NCIMB 9469 / D465)	133	rbfA
Q11YV5	reviewed	RIMM_CYTH3	Ribosome maturation factor RimM	rimM CHU_0118	Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC 15051 / NCIMB 9469 / D465)	184	rimM
Q12AU6	reviewed	RBFA_POLSJ	Ribosome-binding factor A	rbfA Bpro_2427	Polaromonas sp. (strain JS666 / ATCC BAA-500)	122	rbfA
Q12QI0	reviewed	RBFA_SHEDO	Ribosome-binding factor A	rbfA Sden_1008	Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013)	142	rbfA
Q13DU3	reviewed	RIMM_RHOPS	Ribosome maturation factor RimM	rimM RPD_0508	Rhodopseudomonas palustris (strain BisB5)	176	rimM
Q13VE9	reviewed	RIMM_PARXL	Ribosome maturation factor RimM	rimM Bxeno_A3402 Bxe_A1007	Paraburkholderia xenovorans (strain LB400)	244	rimM
Q14K22	reviewed	RIMP_FRAT1	Ribosome maturation factor RimP	rimP FTF0048	Francisella tularensis subsp. tularensis (strain FSC 198)	152	rimP
Q16CE6	reviewed	RBFA_ROSDO	Ribosome-binding factor A	rbfA RD1_0649	Roseobacter denitrificans (strain ATCC 33942 / OCh 114) (Erythrobacter sp. (strain OCh 114)) (Roseobacter denitrificans)	143	rbfA
Q17WC1	reviewed	RIMM_HELAH	Ribosome maturation factor RimM	rimM Hac_1316	Helicobacter acinonychis (strain Sheeba)	180	rimM
Q18KQ9	reviewed	NOP10_HALWD	Ribosome biogenesis protein Nop10	nop10 HQ_1256A	Haloquadratum walsbyi (strain DSM 16790 / HBSQ001)	60	nop10
Q1AW53	reviewed	RBFA_RUBXD	Ribosome-binding factor A	rbfA Rxyl_1413	Rubrobacter xylanophilus (strain DSM 9941 / NBRC 16129 / PRD-1)	122	rbfA
Q1AW75	reviewed	RIMM_RUBXD	Ribosome maturation factor RimM	rimM Rxyl_1390	Rubrobacter xylanophilus (strain DSM 9941 / NBRC 16129 / PRD-1)	163	rimM
Q1BA97	reviewed	RIMP_MYCSS	Ribosome maturation factor RimP	rimP Mmcs_2079	Mycobacterium sp. (strain MCS)	192	rimP
Q1CC08	reviewed	RBFA_YERPA	Ribosome-binding factor A	rbfA YPA_0045	Yersinia pestis bv. Antiqua (strain Antiqua)	136	rbfA
Q1DQ27	reviewed	NSA2_COCIM	Ribosome biogenesis protein NSA2	NSA2 CIMG_07586	Coccidioides immitis (strain RS) (Valley fever fungus)	261	NSA2
Q1G9P5	reviewed	RIMP_LACDA	Ribosome maturation factor RimP	rimP Ldb1336	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14)	158	rimP
Q1G9Q0	reviewed	RBFA_LACDA	Ribosome-binding factor A	rbfA Ldb1331	Lactobacillus delbrueckii subsp. bulgaricus (strain ATCC 11842 / DSM 20081 / BCRC 10696 / JCM 1002 / NBRC 13953 / NCIMB 11778 / NCTC 12712 / WDCM 00102 / Lb 14)	120	rbfA
Q1GDC5	reviewed	RIMM_RUEST	Ribosome maturation factor RimM	rimM TM1040_2609	Ruegeria sp. (strain TM1040) (Silicibacter sp.)	171	rimM
Q1GPJ1	reviewed	RIMM_SPHAL	Ribosome maturation factor RimM	rimM Sala_2726	Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) (Sphingomonas alaskensis)	163	rimM
Q1IZ05	reviewed	RIMP_DEIGD	Ribosome maturation factor RimP	rimP Dgeo_1233	Deinococcus geothermalis (strain DSM 11300 / AG-3a)	155	rimP
Q1JAC2	reviewed	RBFA_STRPB	Ribosome-binding factor A	rbfA MGAS2096_Spy1434	Streptococcus pyogenes serotype M12 (strain MGAS2096)	116	rbfA
Q1JFG5	reviewed	RBFA_STRPD	Ribosome-binding factor A	rbfA MGAS10270_Spy1529	Streptococcus pyogenes serotype M2 (strain MGAS10270)	116	rbfA
Q1LLR7	reviewed	RBFA_CUPMC	Ribosome-binding factor A	rbfA Rmet_2030	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	123	rbfA
Q1LTR0	reviewed	RIMM_BAUCH	Ribosome maturation factor RimM	rimM BCI_0197	Baumannia cicadellinicola subsp. Homalodisca coagulata	175	rimM
Q1R6H1	reviewed	RBFA_ECOUT	Ribosome-binding factor A	rbfA UTI89_C3597	Escherichia coli (strain UTI89 / UPEC)	133	rbfA
Q1RIG5	reviewed	RIMM_RICBR	Ribosome maturation factor RimM	rimM RBE_0768	Rickettsia bellii (strain RML369-C)	166	rimM
Q1WU93	reviewed	RIMM_LIGS1	Ribosome maturation factor RimM	rimM LSL_0632	Ligilactobacillus salivarius (strain UCC118) (Lactobacillus salivarius)	168	rimM
Q21JW8	reviewed	RMF_SACD2	Ribosome modulation factor (RMF)	rmf Sde_1751	Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024)	68	rmf
Q24UA8	reviewed	RIMM_DESHY	Ribosome maturation factor RimM	rimM DSY2595	Desulfitobacterium hafniense (strain Y51)	170	rimM
Q254H3	reviewed	RBFA_CHLFF	Ribosome-binding factor A	rbfA CF0543	Chlamydia felis (strain Fe/C-56) (Chlamydophila felis)	120	rbfA
Q28K09	reviewed	RBFA_JANSC	Ribosome-binding factor A	rbfA Jann_4036	Jannaschia sp. (strain CCS1)	143	rbfA
Q2FHH3	reviewed	RIMP_STAA3	Ribosome maturation factor RimP	rimP SAUSA300_1158	Staphylococcus aureus (strain USA300)	155	rimP
Q2G8H3	reviewed	RIMM_NOVAD	Ribosome maturation factor RimM	rimM Saro_1406	Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199)	166	rimM
Q2GIL4	reviewed	RIMM_ANAPZ	Ribosome maturation factor RimM	rimM APH_1268	Anaplasma phagocytophilum (strain HZ)	171	rimM
Q2J730	reviewed	RBFA_FRACC	Ribosome-binding factor A	rbfA Francci3_3560	Frankia casuarinae (strain DSM 45818 / CECT 9043 / HFP020203 / CcI3)	168	rbfA
Q2JPG6	reviewed	RIMM_SYNJB	Ribosome maturation factor RimM	rimM CYB_0323	Synechococcus sp. (strain JA-2-3B'a(2-13)) (Cyanobacteria bacterium Yellowstone B-Prime)	179	rimM
Q2JUD0	reviewed	RIMM_SYNJA	Ribosome maturation factor RimM	rimM CYA_1525	Synechococcus sp. (strain JA-3-3Ab) (Cyanobacteria bacterium Yellowstone A-Prime)	186	rimM
Q2JX22	reviewed	RIMP_SYNJA	Ribosome maturation factor RimP	rimP CYA_0456	Synechococcus sp. (strain JA-3-3Ab) (Cyanobacteria bacterium Yellowstone A-Prime)	157	rimP
Q2LWT9	reviewed	RBFA_SYNAS	Ribosome-binding factor A	rbfA SYNAS_26740 SYN_01785	Syntrophus aciditrophicus (strain SB)	123	rbfA
Q2P652	reviewed	RIMM_XANOM	Ribosome maturation factor RimM	rimM XOO1220	Xanthomonas oryzae pv. oryzae (strain MAFF 311018)	170	rimM
Q2RJV5	reviewed	RIMM_MOOTA	Ribosome maturation factor RimM	rimM Moth_0969	Moorella thermoacetica (strain ATCC 39073 / JCM 9320)	176	rimM
Q2RV58	reviewed	RIMM_RHORT	Ribosome maturation factor RimM	rimM Rru_A1186	Rhodospirillum rubrum (strain ATCC 11170 / ATH 1.1.1 / DSM 467 / LMG 4362 / NCIMB 8255 / S1)	201	rimM
Q2S1N8	reviewed	RBFA_SALRD	Ribosome-binding factor A	rbfA SRU_1776	Salinibacter ruber (strain DSM 13855 / M31)	132	rbfA
Q2SL57	reviewed	RIMM_HAHCH	Ribosome maturation factor RimM	rimM HCH_01773	Hahella chejuensis (strain KCTC 2396)	173	rimM
Q2SML5	reviewed	RIMP_HAHCH	Ribosome maturation factor RimP	rimP HCH_01237	Hahella chejuensis (strain KCTC 2396)	150	rimP
Q2SY00	reviewed	RIMM_BURTA	Ribosome maturation factor RimM	rimM BTH_I1662	Burkholderia thailandensis (strain ATCC 700388 / DSM 13276 / CCUG 48851 / CIP 106301 / E264)	229	rimM
Q2Y7W0	reviewed	RIMP_NITMU	Ribosome maturation factor RimP	rimP Nmul_A1866	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	142	rimP
Q2Y7W3	reviewed	RBFA_NITMU	Ribosome-binding factor A	rbfA Nmul_A1863	Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71)	126	rbfA
Q38W82	reviewed	RBFA_LATSS	Ribosome-binding factor A	rbfA LCA_1247	Latilactobacillus sakei subsp. sakei (strain 23K) (Lactobacillus sakei subsp. sakei)	118	rbfA
Q38XQ8	reviewed	RIMM_LATSS	Ribosome maturation factor RimM	rimM LCA_0717	Latilactobacillus sakei subsp. sakei (strain 23K) (Lactobacillus sakei subsp. sakei)	176	rimM
Q39ID5	reviewed	RIMM_BURL3	Ribosome maturation factor RimM	rimM Bcep18194_A4184	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	225	rimM
Q39VA9	reviewed	RIMP_GEOMG	Ribosome maturation factor RimP	rimP Gmet_1583	Geobacter metallireducens (strain ATCC 53774 / DSM 7210 / GS-15)	159	rimP
Q3AH50	reviewed	RBFA_SYNSC	Ribosome-binding factor A	rbfA Syncc9605_2350	Synechococcus sp. (strain CC9605)	140	rbfA
Q3AHW4	reviewed	RIMP_SYNSC	Ribosome maturation factor RimP	rimP Syncc9605_2078	Synechococcus sp. (strain CC9605)	155	rimP
Q3ANC6	reviewed	RIMM_SYNSC	Ribosome maturation factor RimM	rimM Syncc9605_0130	Synechococcus sp. (strain CC9605)	177	rimM
Q3ASF6	reviewed	RIMM_CHLCH	Ribosome maturation factor RimM	rimM Cag_0803	Chlorobium chlorochromatii (strain CaD3)	167	rimM
Q3B0H7	reviewed	RIMM_SYNS9	Ribosome maturation factor RimM	rimM Syncc9902_0176	Synechococcus sp. (strain CC9902)	180	rimM
Q3B4A2	reviewed	RIMM_CHLL3	Ribosome maturation factor RimM	rimM Plut_0967	Chlorobium luteolum (strain DSM 273 / BCRC 81028 / 2530) (Pelodictyon luteolum)	167	rimM
Q3K0F7	reviewed	RIMM_STRA1	Ribosome maturation factor RimM	rimM SAK_1386	Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)	172	rimM
Q3K306	reviewed	RIMP_STRA1	Ribosome maturation factor RimP	rimP SAK_0451	Streptococcus agalactiae serotype Ia (strain ATCC 27591 / A909 / CDC SS700)	127	rimP
Q3ME71	reviewed	RIMM_TRIV2	Ribosome maturation factor RimM	rimM Ava_1091	Trichormus variabilis (strain ATCC 29413 / PCC 7937) (Anabaena variabilis)	233	rimM
Q3SWP8	reviewed	RBFA_NITWN	Ribosome-binding factor A	rbfA Nwi_0025	Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255)	137	rbfA
Q3YX71	reviewed	RIMP_SHISS	Ribosome maturation factor RimP	rimP SSON_3316	Shigella sonnei (strain Ss046)	152	rimP
Q3YX74	reviewed	RBFA_SHISS	Ribosome-binding factor A	rbfA SSON_3313	Shigella sonnei (strain Ss046)	133	rbfA
Q3YYN0	reviewed	RIMM_SHISS	Ribosome maturation factor RimM	rimM SSON_2765	Shigella sonnei (strain Ss046)	185	rimM
Q3Z8Z0	reviewed	RIMM_DEHM1	Ribosome maturation factor RimM	rimM DET0566	Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195) (Dehalococcoides ethenogenes (strain 195))	167	rimM
Q46C79	reviewed	NOP10_METBF	Ribosome biogenesis protein Nop10	nop10 Mbar_A1566	Methanosarcina barkeri (strain Fusaro / DSM 804)	51	nop10
Q48JX9	reviewed	RMF_PSE14	Ribosome modulation factor (RMF)	rmf PSPPH_2078	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	71	rmf
Q493M2	reviewed	RIMM_BLOPB	Ribosome maturation factor RimM	rimM BPEN_180	Blochmannia pennsylvanicus (strain BPEN)	189	rimM
Q493T6	reviewed	RBFA_BLOPB	Ribosome-binding factor A	rbfA BPEN_109	Blochmannia pennsylvanicus (strain BPEN)	119	rbfA
Q49X50	reviewed	RIMP_STAS1	Ribosome maturation factor RimP	rimP SSP1503	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)	155	rimP
Q4JV52	reviewed	RBFA_CORJK	Ribosome-binding factor A	rbfA jk1141	Corynebacterium jeikeium (strain K411)	141	rbfA
Q4QK35	reviewed	RIMP_HAEI8	Ribosome maturation factor RimP	rimP NTHI1846	Haemophilus influenzae (strain 86-028NP)	151	rimP
Q4UWA1	reviewed	RBFA_XANC8	Ribosome-binding factor A	rbfA XC_1606	Xanthomonas campestris pv. campestris (strain 8004)	132	rbfA
Q4UWA4	reviewed	RIMP_XANC8	Ribosome maturation factor RimP	rimP XC_1603	Xanthomonas campestris pv. campestris (strain 8004)	196	rimP
Q55625	reviewed	RBFA_SYNY3	Ribosome-binding factor A	rbfA sll0754	Synechocystis sp. (strain PCC 6803 / Kazusa)	133	rbfA
Q57AY3	reviewed	RIMM_BRUAB	Ribosome maturation factor RimM	rimM BruAb1_1891	Brucella abortus biovar 1 (strain 9-941)	189	rimM
Q59VF9	reviewed	RSA3_CANAL	Ribosome assembly protein 3	RSA3 CAALFM_C104710CA CaO19.773 CaO19.8395	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	195	RSA3
Q5AFG1	reviewed	ALB1_CANAL	Ribosome biogenesis protein ALB1	ALB1 CAALFM_C700160CA CaJ7.0023 CaO19.7107	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	153	ALB1
Q5E7L4	reviewed	RBFA_ALIF1	Ribosome-binding factor A	rbfA VF_0487	Aliivibrio fischeri (strain ATCC 700601 / ES114) (Vibrio fischeri)	135	rbfA
Q5GXU6	reviewed	RIMP_XANOR	Ribosome maturation factor RimP	rimP XOO3221	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)	196	rimP
Q5GXV0	reviewed	RBFA_XANOR	Ribosome-binding factor A	rbfA XOO3217	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)	130	rbfA
Q5HGG1	reviewed	RBFA_STAAC	Ribosome-binding factor A	rbfA SACOL1289	Staphylococcus aureus (strain COL)	116	rbfA
Q5HX29	reviewed	RBFA_CAMJR	Ribosome-binding factor A	rbfA CJE0132	Campylobacter jejuni (strain RM1221)	120	rbfA
Q5LLT6	reviewed	RBFA_RUEPO	Ribosome-binding factor A	rbfA SPO3835	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3) (Silicibacter pomeroyi)	131	rbfA
Q5M5V4	reviewed	RBFA_STRT2	Ribosome-binding factor A	rbfA stu0345	Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311)	117	rbfA
Q5NZS3	reviewed	RIMP_AROAE	Ribosome maturation factor RimP	rimP AZOSEA33160 ebA5838	Aromatoleum aromaticum (strain EbN1) (Azoarcus sp. (strain EbN1))	142	rimP
Q5PFF7	reviewed	RIMM_SALPA	Ribosome maturation factor RimM	rimM SPA2534	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	182	rimM
Q5PLA8	reviewed	RIMP_SALPA	Ribosome maturation factor RimP	rimP SPA3156	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	152	rimP
Q5QUU9	reviewed	RIMM_IDILO	Ribosome maturation factor RimM	rimM IL1725	Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR)	174	rimM
Q5WFN5	reviewed	RIMM_SHOC1	Ribosome maturation factor RimM	rimM ABC2290	Shouchella clausii (strain KSM-K16) (Alkalihalobacillus clausii)	173	rimM
Q5X1C1	reviewed	RIMP_LEGPA	Ribosome maturation factor RimP	rimP lpp2822	Legionella pneumophila (strain Paris)	147	rimP
Q5ZYH5	reviewed	RIMM_LEGPH	Ribosome maturation factor RimM	rimM lpg0397	Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)	169	rimM
Q62M51	reviewed	RIMM_BURMA	Ribosome maturation factor RimM	rimM BMA0402	Burkholderia mallei (strain ATCC 23344)	229	rimM
Q636L5	reviewed	RBFA_BACCZ	Ribosome-binding factor A	rbfA BCE33L3570	Bacillus cereus (strain ZK / E33L)	118	rbfA
Q65JP4	reviewed	RBGA_BACLD	Ribosome biogenesis GTPase A	rbgA ylqF BL01289 BLi01825	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)	283	rbgA
Q65ZX4	reviewed	RIMP_BORGP	Ribosome maturation factor RimP	rimP BG0825	Borrelia garinii subsp. bavariensis (strain ATCC BAA-2496 / DSM 23469 / PBi) (Borrelia bavariensis)	145	rimP
Q67P85	reviewed	RBFA_SYMTH	Ribosome-binding factor A	rbfA STH1523	Symbiobacterium thermophilum (strain T / IAM 14863)	125	rbfA
Q68WU3	reviewed	RBFA_RICTY	Ribosome-binding factor A	rbfA RT0422	Rickettsia typhi (strain ATCC VR-144 / Wilmington)	127	rbfA
Q6A7M3	reviewed	RIMP_CUTAK	Ribosome maturation factor RimP	rimP PPA1495	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	178	rimP
Q6A7M9	reviewed	RBFA_CUTAK	Ribosome-binding factor A	rbfA PPA1489	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	143	rbfA
Q6AJY5	reviewed	RBFA_DESPS	Ribosome-binding factor A	rbfA DP2612	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	140	rbfA
Q6C6D1	reviewed	NSA2_YARLI	Ribosome biogenesis protein NSA2	NSA2 YALI0E10461g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	262	NSA2
Q6C818	reviewed	RSA3_YARLI	Ribosome assembly protein 3	RSA3 YALI0D23551g	Yarrowia lipolytica (strain CLIB 122 / E 150) (Yeast) (Candida lipolytica)	159	RSA3
Q6FF39	reviewed	RBFA_ACIAD	Ribosome-binding factor A	rbfA ACIAD0370	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)	133	rbfA
Q6G0N9	reviewed	RIMP_BARQU	Ribosome maturation factor RimP	rimP BQ02060	Bartonella quintana (strain Toulouse) (Rochalimaea quintana)	216	rimP
Q6HEZ8	reviewed	RIMP_BACHK	Ribosome maturation factor RimP	rimP BT9727_3558	Bacillus thuringiensis subsp. konkukian (strain 97-27)	156	rimP
Q6LUJ4	reviewed	RIMP_PHOPR	Ribosome maturation factor RimP	rimP PBPRA0610	Photobacterium profundum (strain SS9)	151	rimP
Q6LWK3	reviewed	NOP10_METMP	Ribosome biogenesis protein Nop10	nop10 MMP1706	Methanococcus maripaludis (strain S2 / LL)	51	nop10
Q6MMS5	reviewed	RBFA_BDEBA	Ribosome-binding factor A	rbfA Bd1548	Bdellovibrio bacteriovorus (strain ATCC 15356 / DSM 50701 / NCIMB 9529 / HD100)	134	rbfA
Q6NCN6	reviewed	RBFA_RHOPA	Ribosome-binding factor A	rbfA RPA0435	Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009)	137	rbfA
Q6NGM9	reviewed	RIMP_CORDI	Ribosome maturation factor RimP	rimP DIP1480	Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis)	184	rimP
Q71ZZ5	reviewed	RBFA_LISMF	Ribosome-binding factor A	rbfA LMOf2365_1344	Listeria monocytogenes serotype 4b (strain F2365)	114	rbfA
Q72DU2	reviewed	RIMM_DESVH	Ribosome maturation factor RimM	rimM DVU_0837	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	176	rimM
Q72EQ8	reviewed	RIMP_DESVH	Ribosome maturation factor RimP	rimP DVU_0511	Desulfovibrio vulgaris (strain ATCC 29579 / DSM 644 / NCIMB 8303 / VKM B-1760 / Hildenborough)	172	rimP
Q72KG3	reviewed	RIMP_THET2	Ribosome maturation factor RimP	rimP TT_C0350	Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27)	157	rimP
Q72S29	reviewed	RIMM_LEPIC	Ribosome maturation factor RimM	rimM LIC_11557	Leptospira interrogans serogroup Icterohaemorrhagiae serovar copenhageni (strain Fiocruz L1-130)	176	rimM
Q732M8	reviewed	RIMM_BACC1	Ribosome maturation factor RimM	rimM BCE_3884	Bacillus cereus (strain ATCC 10987 / NRS 248)	171	rimM
Q73FP4	reviewed	RIMM_WOLPM	Ribosome maturation factor RimM	rimM WD_1282	Wolbachia pipientis wMel	168	rimM
Q73VV1	reviewed	RIMP_MYCPA	Ribosome maturation factor RimP	rimP MAP_2910c	Mycolicibacterium paratuberculosis (strain ATCC BAA-968 / K-10) (Mycobacterium paratuberculosis)	178	rimP
Q74IS4	reviewed	RIMP_LACJO	Ribosome maturation factor RimP	rimP LJ_1491	Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)	158	rimP
Q754U4	reviewed	NSA1_EREGS	Ribosome biogenesis protein NSA1	NSA1 AFL023C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	435	NSA1
Q758S2	reviewed	SLX9_EREGS	Ribosome biogenesis protein SLX9	SLX9 AEL319C	Eremothecium gossypii (strain ATCC 10895 / CBS 109.51 / FGSC 9923 / NRRL Y-1056) (Yeast) (Ashbya gossypii)	188	SLX9
Q7MUW2	reviewed	RIMM_PORGI	Ribosome maturation factor RimM	rimM PG_1365	Porphyromonas gingivalis (strain ATCC BAA-308 / W83)	175	rimM
Q7N799	reviewed	RIMM_PHOLL	Ribosome maturation factor RimM	rimM plu1258	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	185	rimM
Q7VLI0	reviewed	RIMP_HAEDU	Ribosome maturation factor RimP	rimP HD_1463	Haemophilus ducreyi (strain 35000HP / ATCC 700724)	154	rimP
Q7VLI3	reviewed	RBFA_HAEDU	Ribosome-binding factor A	rbfA HD_1460	Haemophilus ducreyi (strain 35000HP / ATCC 700724)	126	rbfA
Q7VXD7	reviewed	RIMM_BORPE	Ribosome maturation factor RimM	rimM BP1840	Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)	207	rimM
Q819W5	reviewed	RIMM_BACCR	Ribosome maturation factor RimM	rimM BC_3840	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)	171	rimM
Q82K55	reviewed	RBFA_STRAW	Ribosome-binding factor A	rbfA SAV_2549	Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NBRC 14893 / NCIMB 12804 / NRRL 8165 / MA-4680)	157	rbfA
Q82WC9	reviewed	RBFA_NITEU	Ribosome-binding factor A	rbfA NE0762	Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298)	117	rbfA
